afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin,pc1,domain
0.5391758892059663,0.5773241774326404,0.5465993409781559,0.5773232905669531,0.0532031630362985,0.45107312988096804,0.5054502537153467,0.3920561964631632,0.46812676201522285,0.0,0.0,0.0,0.0,0.0,1.0,0.35522182544872877,24online.news
0.4997014771141674,0.505608093014953,0.4997516994936545,0.5488198522546213,0.035907985173558886,0.3337906483624736,0.5044639116873467,0.361293012529064,0.17260650060136162,0.0,0.0,0.0,0.0,0.0,1.0,0.2899490177703757,24orenotizie.com
0.6438703219950059,0.6016132622050647,0.5815198219126642,0.6664794473800977,0.3514243452003381,0.6621702396406368,0.5625851246628715,0.6094335732444882,0.6378017679497593,0.49910227346082947,0.4996398279532889,0.9943307555228544,0.3967973368697794,0.2743162002909203,1.0,0.5783670628220129,24seven.news
0.77648539468075,0.7765010500471842,0.7710492287396293,0.8193733669711307,0.6620512707120121,0.8333,1.0,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,0.8436150688933289,24ur.com
0.5022128202889239,0.4844572922659703,0.47163123779501676,0.546381328503589,0.02360578288231992,0.6582679511112024,0.7523329989323643,0.5948943646886248,0.6553986556748641,0.0,0.0,0.0,0.0,0.0,1.0,0.4021225489013791,24usainfo.com
0.5840902851750412,0.6016165786998287,0.5676015872991516,0.6217202256853281,0.22715683040583323,0.7252587425042734,0.5478532117054484,0.6113110274772265,0.6370432435126241,0.5,0.5,1.0,0.5,0.5,1.0,0.5710916594294859,24usnews.com
0.6872599548353692,0.6413532347083528,0.5862214756884129,0.6624856567418486,0.4187278508799628,0.6630596201213048,0.7527666200713526,0.5993502925996699,0.6577641583203688,0.0,0.0,0.0,0.0,0.0,1.0,0.4905863418567799,24wpn.com
0.5083502360434188,0.4968563940198921,0.5047307427007868,0.5664724209342443,0.015460244570136584,0.7190009737908678,0.7523329989323643,0.5851550643934439,0.6471317350716536,0.0,0.0,0.0,0.0,0.0,1.0,0.41420478056530285,24x365live.com
0.844416726642511,0.8195385761061726,0.8081132520459797,0.8811427680085064,0.7769038072630451,0.7507872846679994,0.7950680368826374,0.6534187885924166,0.6528515650786306,0.49910227346082947,0.5066754645563155,0.9968453643203247,0.39684284061311204,0.2779855003575026,1.0,0.7393964573155785,25newsnow.com
0.6547788233322812,0.5830194002697399,0.6038342361025775,0.6877681421104979,0.35046339867582216,0.6854450363877896,0.8307550528362685,0.7329311966096398,0.6735668880608029,0.24949011903007362,0.4996398279532889,0.9974799982376129,0.4777034157917864,0.4667490371336668,1.0,0.6213779475555632,2gb.com
0.6387092038396184,0.6374884877154406,0.589515522198497,0.6571556283208583,0.4871124174156382,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5617864275737828,2ndvote.com
0.8270500570303186,0.8156157295415496,0.7876265145177413,0.872726124721446,0.771908717050062,0.8344129050838406,0.8031234373173525,0.8073312848105754,0.6939624740497193,0.49910227346082947,0.8839023126055904,0.9970835659152824,0.8049303786101977,0.6527797282074589,1.0,0.812630428951836,2news.com
0.6594878698886841,0.6270623147457782,0.5817570757075702,0.6788940771940164,0.40005527364656635,0.684297242583256,0.8301312915474508,0.7139888018952634,0.6737816983512857,0.2496669825467988,0.4996398279532889,0.9975527681199037,0.4777112393813315,0.4668701856433842,1.0,0.6218400919493582,30millionsdamis.fr
0.7296183854441046,0.6454026981996274,0.643135414520947,0.7634556969519114,0.4269426600224491,0.7009315942947832,0.906991944915159,0.7841871161356901,0.7641878368887474,0.2496669825467988,0.5014585794280287,0.9939532634696675,0.37517836279538025,0.24581722248591412,1.0,0.6701880811124181,360info.org
0.710284390920256,0.6605196750692162,0.6323979065845892,0.7631284904085578,0.40752397526001244,0.7459840227477098,0.6776777964856912,0.7940951636938767,0.6674245843204372,0.5,0.5,1.0,0.5,0.5,1.0,0.6734324656009631,365usanews.com
0.501619690851994,0.5124262843553117,0.48739855315942887,0.5564520884116105,0.047596131327104975,0.2778,0.5044415499421444,0.2778,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.26166862210631386,369news.net
0.75431458504131,0.7414903900941667,0.6851303295797323,0.7571000249099117,0.4052724761723849,0.9167,1.0,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,0.8433364663442868,38north.org
0.626954047228218,0.564507149659716,0.5332474546094521,0.6992055799217254,0.05614477212331831,0.6872262226396412,0.8325661607982026,0.7508334544328537,0.6704802151746583,0.24949011903007362,0.4996398279532889,0.9975524521289745,0.47770493502461986,0.4667490371336668,1.0,0.6004057967806776,3aw.com.au
0.43944412968850916,0.39142926260879934,0.37885698033086107,0.4020282415614718,0.036035240414311026,0.4167,0.5,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.26151966404140076,3ccorp.net
0.8411918545061527,0.8045896637393397,0.7984480241800415,0.8689811799904605,0.7398929993341056,0.7006246372455712,0.9049134381248759,0.7662983929901365,0.7623120391138714,0.49910227346082947,0.5014585794280287,0.9934896755739772,0.39680326569775437,0.27783667860048533,1.0,0.7557281566322147,3newsnow.com
0.8351413342028092,0.7994148549931684,0.8122187073122333,0.8813116019582027,0.7165359503746342,0.9097964448903262,0.8360315257178905,0.8318931298234727,0.8317758807736029,0.49910227346082947,0.5066754645563155,0.9932148741791129,0.39684284061311204,0.28038129501797315,1.0,0.7847992496162453,4029tv.com
0.7487804061757651,0.7223973437987178,0.6885526095151991,0.7632871599204102,0.5213190581616174,0.7022325995367197,0.9049134381248759,0.77460686108645,0.7632537611040583,0.26911609820499577,0.8786732225148237,0.9973994869046837,0.8049303565451381,0.6029452799558647,1.0,0.7424495446345585,404media.co
0.7924168504564804,0.8358378297738396,0.7870392233955,0.7479196753055908,0.6377938055434884,0.7368636155116431,0.7950680368826374,0.6116888078331436,0.6524762185059366,0.2691175272705169,0.8839204884476378,0.9974934405792277,0.8049313808378685,0.6057307909999385,0.0,0.7117192419674335,4chan.org
